field_id,label,canonical_path,record_family,coverage,diversity,local_utility,neighborhood_reinforcement,final_queriability,neighbor_count,kind,dv_type,rank
cf_2a67f6f1c22886,Hospital service,Patient admission / Tree / Hospital service,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.16666666666666666,0.16666666666666666,6.107130985943173,1.69344941315246,50,text,DV_TEXT,15
cf_bd9db9ae67063d,Problem,Problem/Diagnosis / structure / Problem,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.10576923076923077,0.10576923076923077,6.328484970703303,1.6878904734450566,50,coded,DV_CODED_TEXT,16
cf_10f7d6c8e1d5c5,Admission type,Patient admission / Tree / Admission type,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.125,0.125,6.145672652609839,1.6614181631524598,50,coded,DV_CODED_TEXT,17
cf_e7551706658b4a,gender,Demographic data / components / gender,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,0.18181818181818182,0.18181818181818182,5.800024595956348,1.6318243308072689,50,coded,DV_CODED_TEXT,18
cf_80f721f9446bd3,death indicator,Patient discharge / Components / death indicator,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.08333333333333333,0.08333333333333333,6.1866662423534295,1.6299998939216906,50,boolean,DV_BOOLEAN,19
cf_4e7e8ca2916a1e,Secondary Diagnosis,Problem/Diagnosis / structure / Secondary Diagnosis,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.019230769230769232,0.019230769230769232,6.4177721780611625,1.6236738137460598,50,coded,DV_CODED_TEXT,20
cf_0a229c157b8d2a,Associated causes,Problem/Diagnosis / structure / Associated causes,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.019230769230769232,0.019230769230769232,6.3460330476263795,1.605739031137364,50,coded,DV_CODED_TEXT,21
cf_be52992cb12705,hospital infection,Patient discharge / Components / hospital infection,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.041666666666666664,0.041666666666666664,6.225207909020096,1.5979686439216907,50,null,NULL_FLAVOUR,22
cf_3db72fcc22b158,Patient class,Patient admission / Tree / Patient class,openEHR-EHR-COMPOSITION.hospitalisation.v1,1.0,0.041666666666666664,0.041666666666666664,6.222755985943173,1.59735566315246,50,null,NULL_FLAVOUR,23
cf_49533263f29569,reason for discharge,Patient discharge / Components / reason for discharge,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.057692307692307696,0.057692307692307696,6.085617077726714,1.5790965771239862,50,coded,DV_CODED_TEXT,24
cf_0b6364bb149692,Procedure,Procedure undertaken / Procedure list / Procedure,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.1,0.1,5.8975549475491995,1.5743887368873,50,coded,DV_CODED_TEXT,25
cf_b87e8363f020f7,healthcare unit,HCPA / components / General data / healthcare unit,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.1346153846153846,0.1346153846153846,5.757381130981152,1.5739606673606725,50,coded,DV_CODED_TEXT,26
cf_19e1b0f55ef007,race,Demographic data / components / race,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,0.09090909090909091,0.09090909090909091,5.884115505047257,1.561937967170905,50,null,NULL_FLAVOUR,27
cf_4122372d727029,ethnic group,Demographic data / components / ethnic group,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,0.09090909090909091,0.09090909090909091,5.884115505047257,1.561937967170905,50,null,NULL_FLAVOUR,28
cf_7ab0248b87b82e,educational level,Demographic data / components / educational level,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,0.09090909090909091,0.09090909090909091,5.884115505047257,1.561937967170905,50,coded,DV_CODED_TEXT,29
cf_eee397355aecbe,nationality,Demographic data / components / nationality,openEHR-EHR-COMPOSITION.demographic_data.v1,1.0,0.09090909090909091,0.09090909090909091,5.884115505047257,1.561937967170905,50,coded,DV_CODED_TEXT,30
cf_8b431261fa7dca,State,HCPA / components / General data / State,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.04807692307692308,0.04807692307692308,5.837429207904229,1.5074342250529804,50,coded,DV_CODED_TEXT,31
cf_775d9002cb4e7b,reason for encounter,HCPA / components / General data / reason for encounter,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.044444444444444446,0.044444444444444446,5.840789250639272,1.5046417571042625,50,coded,DV_CODED_TEXT,32
cf_505d09ec39545c,duration of follow-up (months),Bariatric surgery evaluation / Components / duration of follow-up (months),openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.5576923076923077,0.8333333333333334,0.46474358974358976,3.16296806541424,1.2554856060971498,50,numeric,DV_COUNT,33
cf_c75844f7868470,Body Mass Index,Body mass index / Single / Body Mass Index,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.5576923076923077,0.6181818181818182,0.34475524475524477,3.1807911557854074,1.1399530337015966,50,numeric,DV_QUANTITY,34
cf_8f20b6e7578a41,Baros table,Bariatric surgery evaluation / Components / Baros table,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.5576923076923077,0.06896551724137931,0.038461538461538464,3.4630050476627607,0.9042128003772286,50,text,DV_TEXT,35
cf_ac2de786b38da7,Baros score,Bariatric surgery evaluation / Components / Baros score,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.5576923076923077,0.034482758620689655,0.019230769230769232,3.476540550621341,0.8883659068861045,50,text,DV_TEXT,36
cf_8e35971b63e360,topography,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / topography,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.3557692307692308,0.24324324324324326,0.08653846153846155,2.8215150552833457,0.791917225359298,50,coded,DV_CODED_TEXT,37
cf_af0c9a7d79fe64,Invaded regional linphonodes,Problem/Diagnosis / structure / Invaded regional linphonodes,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.3557692307692308,0.02702702702702703,0.009615384615384616,3.0828887046273126,0.7803375607722127,50,boolean,DV_BOOLEAN,38
cf_72eaea6790449d,date of pathological identification,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Pathological (pTNM) / date of pathological identification,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.3557692307692308,0.2702702702702703,0.09615384615384616,2.7259368726660744,0.7776380643203648,50,temporal,DV_DATE,39
cf_c4703128fab784,Histopathological grading (G),Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Pathological (pTNM) / Histopathological grading (G),openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.3557692307692308,0.2,0.07115384615384616,2.7410089880506896,0.7564060931665185,50,coded,DV_CODED_TEXT,40
cf_3c63f8bfbf5fd7,Clinical staging,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Clinical (cTNM) / Clinical staging,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.3557692307692308,0.10810810810810811,0.038461538461538464,2.7489077799639046,0.7256884834525146,50,text,DV_TEXT,41
cf_fc5be63ab59287,irradiated area 2,Procedure undertaken / Procedure list / irradiated area 2,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.22115384615384615,1.0,0.22115384615384615,1.8082213686420416,0.6732091883143565,50,coded,DV_CODED_TEXT,42
cf_bbec72e0a270f7,fields/insertions 2,Procedure undertaken / Procedure list / fields/insertions 2,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.22115384615384615,0.5,0.11057692307692307,1.8674438168668939,0.5774378772936466,50,numeric,DV_COUNT,43
cf_e5c01940113606,irradiated area 1,Procedure undertaken / Procedure list / irradiated area 1,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.22115384615384615,0.30434782608695654,0.0673076923076923,1.8906178183461837,0.5399621468942383,50,coded,DV_CODED_TEXT,44
cf_c9b3a708f95249,fields/insertions 1,Procedure undertaken / Procedure list / fields/insertions 1,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.22115384615384615,0.30434782608695654,0.0673076923076923,1.8906178183461837,0.5399621468942383,50,numeric,DV_COUNT,45
cf_ed2fd195fdc918,date of beginning of radiotherapy,HCPA / components / radiotherapy / date of beginning of radiotherapy,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.22115384615384615,0.43478260869565216,0.09615384615384615,1.656591889680832,0.5103018185740542,50,temporal,DV_DATE,46
cf_821e1930333a5c,irradiated area 3,Procedure undertaken / Procedure list / irradiated area 3,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.22115384615384615,0.043478260869565216,0.009615384615384614,1.921516486985237,0.4899945063616939,50,null,NULL_FLAVOUR,47
cf_ccf42da6435cdd,duration of treatment,HCPA / components / chemotherapy / duration of treatment,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.1346153846153846,0.14285714285714285,0.01923076923076923,1.1891991053121906,0.3165305455588169,50,numeric,DV_QUANTITY,48
cf_e7f0fa8ccde04c,schema,HCPA / components / chemotherapy / schema,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.1346153846153846,0.14285714285714285,0.01923076923076923,1.1891991053121906,0.3165305455588169,50,text,DV_TEXT,49
cf_ec7d5ae391fa0a,date of beginning of chemotherapy,HCPA / components / chemotherapy / date of beginning of chemotherapy,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.1346153846153846,0.14285714285714285,0.01923076923076923,1.1891991053121906,0.3165305455588169,50,temporal,DV_DATE,50
cf_c89fef6e42073d,indicator of transplantation,HCPA / components / transplantation / indicator of transplantation,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.08653846153846154,0.1111111111111111,0.009615384615384614,0.9067728460804338,0.23630859613549307,50,boolean,DV_BOOLEAN,51
cf_d7a40eea03f1d2,number of transplantations,HCPA / components / transplantation / number of transplantations,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.08653846153846154,0.1111111111111111,0.009615384615384614,0.9067728460804338,0.23630859613549307,50,numeric,DV_COUNT,52
cf_cc107606becdfc,Weight,Body weight / Simple / Weight,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.08653846153846154,0.2222222222222222,0.01923076923076923,0.6769704956530834,0.18847339314404007,50,numeric,DV_QUANTITY,53
cf_1b05aa3c7da77f,Height/Length,Height/Length / Simple / Height/Length,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.08653846153846154,0.2222222222222222,0.01923076923076923,0.6769704956530834,0.18847339314404007,50,numeric,DV_QUANTITY,54
