field_id,label,canonical_path,record_family,coverage,diversity,local_utility,neighborhood_reinforcement,final_queriability,neighbor_count,kind,dv_type,rank
cf_4e7e8ca2916a1e,Secondary Diagnosis,Problem/Diagnosis / structure / Secondary Diagnosis,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.07407407407407407,0.07407407407407407,5.521739417476843,0.6262480158217584,34,coded,DV_CODED_TEXT,18
cf_0a229c157b8d2a,Associated causes,Problem/Diagnosis / structure / Associated causes,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,1.0,0.07407407407407407,0.07407407407407407,5.521739417476843,0.6262480158217584,34,coded,DV_CODED_TEXT,19
cf_8f20b6e7578a41,Baros table,Bariatric surgery evaluation / Components / Baros table,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.7037037037037037,0.15789473684210525,0.1111111111111111,4.251912864236441,0.5363023975347553,34,text,DV_TEXT,20
cf_ac2de786b38da7,Baros score,Bariatric surgery evaluation / Components / Baros score,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.7037037037037037,0.10526315789473684,0.07407407407407407,4.277975964373615,0.5018716705114357,34,text,DV_TEXT,21
cf_72eaea6790449d,date of pathological identification,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Pathological (pTNM) / date of pathological identification,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.2962962962962963,0.625,0.18518518518518517,1.970367181014145,0.38222190328659966,34,temporal,DV_DATE,22
cf_8e35971b63e360,topography,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / topography,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.2962962962962963,0.625,0.18518518518518517,1.970367181014145,0.38222190328659966,34,coded,DV_CODED_TEXT,23
cf_c4703128fab784,Histopathological grading (G),Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Pathological (pTNM) / Histopathological grading (G),openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.2962962962962963,0.6,0.17777777777777776,1.9725619683941176,0.3750339746171895,34,coded,DV_CODED_TEXT,24
cf_3c63f8bfbf5fd7,Clinical staging,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Clinical (cTNM) / Clinical staging,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.2962962962962963,0.5,0.14814814814814814,1.981341117914008,0.346282259939549,34,text,DV_TEXT,25
cf_ed2fd195fdc918,date of beginning of radiotherapy,HCPA / components / radiotherapy / date of beginning of radiotherapy,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.14814814814814814,1.0,0.14814814814814814,1.0565141803561808,0.2537995661837662,34,temporal,DV_DATE,26
cf_e5c01940113606,irradiated area 1,Procedure undertaken / Procedure list / irradiated area 1,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.14814814814814814,1.0,0.14814814814814814,1.0565141803561808,0.2537995661837662,34,coded,DV_CODED_TEXT,27
cf_fc5be63ab59287,irradiated area 2,Procedure undertaken / Procedure list / irradiated area 2,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.14814814814814814,1.0,0.14814814814814814,1.0565141803561808,0.2537995661837662,34,coded,DV_CODED_TEXT,28
cf_c9b3a708f95249,fields/insertions 1,Procedure undertaken / Procedure list / fields/insertions 1,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.14814814814814814,1.0,0.14814814814814814,1.0565141803561808,0.2537995661837662,34,numeric,DV_COUNT,29
cf_bbec72e0a270f7,fields/insertions 2,Procedure undertaken / Procedure list / fields/insertions 2,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.14814814814814814,1.0,0.14814814814814814,1.0565141803561808,0.2537995661837662,34,numeric,DV_COUNT,30
cf_af0c9a7d79fe64,Invaded regional linphonodes,Problem/Diagnosis / structure / Invaded regional linphonodes,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.2962962962962963,0.125,0.037037037037037035,2.0142629286135962,0.23846332989839666,34,boolean,DV_BOOLEAN,31
cf_821e1930333a5c,irradiated area 3,Procedure undertaken / Procedure list / irradiated area 3,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.14814814814814814,0.25,0.037037037037037035,1.072975085705975,0.14433454560763453,34,null,NULL_FLAVOUR,32
cf_ccf42da6435cdd,duration of treatment,HCPA / components / chemotherapy / duration of treatment,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.14814814814814814,0.25,0.037037037037037035,1.072975085705975,0.14433454560763453,34,numeric,DV_QUANTITY,33
cf_e7f0fa8ccde04c,schema,HCPA / components / chemotherapy / schema,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.14814814814814814,0.25,0.037037037037037035,1.072975085705975,0.14433454560763453,34,text,DV_TEXT,34
cf_ec7d5ae391fa0a,date of beginning of chemotherapy,HCPA / components / chemotherapy / date of beginning of chemotherapy,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,0.14814814814814814,0.25,0.037037037037037035,1.072975085705975,0.14433454560763453,34,temporal,DV_DATE,35
